Genus,TARA_099_SRF_0_22_3,TARA_098_SRF_0_22_3,TARA_098_MES_0_22_3,TARA_098_DCM_0_22_3,TARA_096_SRF_0_22_3,TARA_094_SRF_0_22_3,TARA_093_SRF_0_22_3,TARA_093_DCM_0_22_3,TARA_085_SRF_0_22_3,TARA_085_MES_0_22_3,TARA_085_DCM_0_22_3,TARA_084_SRF_0_22_3,TARA_082_SRF_0_22_3,TARA_082_DCM_0_22_3,TARA_078_SRF_0_22_3,TARA_078_MES_0_22_3,TARA_078_DCM_0_22_3,TARA_076_SRF_0_22_3,TARA_076_MES_0_22_3,TARA_076_DCM_0_22_3,TARA_072_SRF_0_22_3,TARA_072_MES_0_22_3,TARA_072_DCM_0_22_3,TARA_070_SRF_0_22_3,TARA_070_MES_0_22_3,TARA_068_SRF_0_22_3,TARA_068_MES_0_22_3,TARA_068_DCM_0_22_3,TARA_067_SRF_0_22_3,TARA_066_SRF_0_22_3,TARA_066_DCM_0_22_3,TARA_065_SRF_0_22_3,TARA_065_MES_0_22_3,TARA_065_DCM_0_22_3,TARA_064_SRF_0_22_3,TARA_064_MES_0_22_3,TARA_064_DCM_0_22_3,TARA_062_SRF_0_22_3,TARA_058_DCM_0_22_3,TARA_057_SRF_0_22_3,TARA_056_SRF_0_22_3,TARA_056_MES_0_22_3,TARA_152_SRF_0_22_3,TARA_152_MES_0_22_3,TARA_151_SRF_0_22_3,TARA_151_DCM_0_22_3,TARA_150_SRF_0_22_3,TARA_150_DCM_0_22_3,TARA_149_SRF_0_22_3,TARA_149_MES_0_22_3,TARA_148_SRF_0_22_3,TARA_148b_MES_0_22_3,TARA_146_SRF_0_22_3,TARA_146_MES_0_22_3,TARA_145_SRF_0_22_3,TARA_145_MES_0_22_3,TARA_142_SRF_0_22_3,TARA_142_MES_0_22_3,TARA_142_DCM_0_22_3,TARA_141_SRF_0_22_3,TARA_140_SRF_0_22_3,TARA_138_SRF_0_22_3,TARA_138_MES_0_22_3,TARA_138_DCM_0_22_3,TARA_137_SRF_0_22_3,TARA_137_MES_0_22_3,TARA_137_DCM_0_22_3,TARA_133_SRF_0_22_3,TARA_133_MES_0_22_3,TARA_133_DCM_0_22_3,TARA_132_SRF_0_22_3,TARA_132_MES_0_22_3,TARA_132_DCM_0_22_3,TARA_128_SRF_0_22_3,TARA_128_DCM_0_22_3,TARA_125_SRF_0_22_3,TARA_124_SRF_0_22_3,TARA_123_SRF_0_22_3,TARA_122_SRF_0_22_3,TARA_122_MES_0_22_3,TARA_122_DCM_0_22_3,TARA_112_SRF_0_22_3,TARA_112_MES_0_22_3,TARA_112_DCM_0_22_3,TARA_111_SRF_0_22_3,TARA_111_MES_0_22_3,TARA_111_DCM_0_22_3,TARA_110_SRF_0_22_3,TARA_110_MES_0_22_3,TARA_110_DCM_0_22_3,TARA_109_SRF_0_22_3,TARA_109_MES_0_22_3,TARA_109_DCM_0_22_3,TARA_102_SRF_0_22_3,TARA_102_MES_0_22_3,TARA_102_DCM_0_22_3,TARA_100_SRF_0_22_3,TARA_100_MES_0_22_3,TARA_100_DCM_0_22_3,TARA_009_SRF_0_22_1_6,TARA_009_DCM_0_22_1_6,TARA_007_SRF_0_22_1_6,TARA_007_DCM_0_22_1_6,TARA_052_SRF_0_22_1_6,TARA_052_DCM_0_22_1_6,TARA_004_SRF_0_22_1_6,TARA_004_DCM_0_22_1_6,TARA_048_SRF_0_22_1_6,TARA_045_SRF_0_22_1_6,TARA_042_SRF_0_22_1_6,TARA_042_DCM_0_22_1_6,TARA_041_SRF_0_22_1_6,TARA_041_DCM_0_22_1_6,TARA_039_MES_0_22_1_6,TARA_039_DCM_0_22_1_6,TARA_038_SRF_0_22_1_6,TARA_038_MES_0_22_1_6,TARA_038_DCM_0_22_1_6,TARA_037_MES_0_22_1_6,TARA_036_SRF_0_22_1_6,TARA_036_DCM_0_22_1_6,TARA_034_SRF_0_22_1_6,TARA_034_DCM_0_22_1_6,TARA_033_SRF_0_22_1_6,TARA_032_SRF_0_22_1_6,TARA_032_DCM_0_22_1_6,TARA_031_SRF_0_22_1_6,TARA_030_SRF_0_22_1_6,TARA_030_DCM_0_22_1_6,TARA_025_SRF_0_22_1_6,TARA_025_DCM_0_22_1_6,TARA_023_SRF_0_22_1_6,TARA_023_DCM_0_22_1_6,TARA_018_SRF_0_22_1_6,TARA_018_DCM_0_22_1_6
Glaciecola,0.007286657,0.004148689,0.024887756,0.005479302,0.004386029,0.02582867,0.045987841,0.004826358,0.004288821,0.005485885,0,0.02154676,0.002764875,0.0049531,0,0.009544262,0.00341262,0.016655776,0.045102087,0.198232064,0.029252038,0.269341129,0.046083873,0.051338467,0.939263309,0.070428735,0.062379789,0.033831909,0,0,0.007612281,0,0.140636252,0.012878466,0,0.018781106,0.003718924,0,0.009439008,0.003964635,0.000981335,0.00418117,0,0.005494757,0.000813471,0.000959969,0,0.077527219,0,0.010975342,0,0.007362221,0.000845873,0.00595543,0.001188834,0.022372047,0.001827402,0.098887071,0.005973002,0,0.018138944,0.005401172,0.108089883,0.013118386,0.001670704,0.103999549,0.01692348,0,0.008096576,0.023846946,0,0.068275122,0.004790144,0.002918856,0.057655769,0.003097534,0.000693318,0,0.020356611,0.016557301,0.076794266,0.004170142,0.013333333,0.006584207,0.004341748,0.040097257,0.002677161,0.022486649,0.010501444,0.080045385,0,0.059917205,0.005176988,0,0.067317402,0.019584279,0.042455911,0.053038475,0.133928571,0.012243399,0.012498177,0.018463324,0.106900904,0.001841841,0.006190737,0.006584434,0.006286277,0.000717983,0,0.001023154,0,0.011838406,0.015721622,0.010219985,0.001405837,0.010147133,0.007293414,0.002988494,0.008685666,0,0.000998313,0,0.001741735,0.001442731,0,0.000785768,0.000802768,0.001045041,0,0.000750537,0,0,0,0.000748268,0
Halobacteria(undef),0,0,0.00099551,0,0,0,0,0,0,0.006583062,0,0,0,0,0,0.003579098,0,0,0,0,0.003815483,0.001353473,0,0.002444689,0,0,0.00433193,0,0.002463661,0,0,0,0,0.001287847,0.001070102,0.001565092,0.001239641,0.001437091,0.001048779,0.002973477,0,0.002090585,0,0.001831586,0,0,0,0,0.000830799,0,0.000847077,0.002103492,0.000845873,0,0.003566503,0.00813529,0.000913701,0.001797947,0,0.012951522,0.228032443,0,0.00099165,0.005830394,0.077687745,0.002418594,0.002538522,0,0.021051097,0,0,0.00354676,0,0,0,0,0,0,0,0.001742874,0,0,0.001212121,0,0,0.007678198,0,0.023423592,0.022753129,0.026422748,0.079954666,0.009078364,0.041415906,0.069998788,0.017715106,0.229670183,0,0.000898957,0,0,0,0,0,0,0.001031789,0,0,0,0,0,0.010583877,0,0.167697306,0,0.271326548,0.404435747,0.003646707,0.240075709,0,0.055974028,0.109814414,0.10011706,0.052252064,0.05482377,0.004618884,0.000785768,0.003211072,0,0,0,0,0,0,0,0
Halomonas,0,0.001382896,0.366347772,0,0,0,0,0,0,0.212852331,0,0,0,0,0,0.353137676,0.00113754,0,0.432806564,0.001468386,0,0.110984787,0,0,0.162093015,0,0.194070455,0,0,0,0,0,0.242301012,0.001287847,0,0.320843898,0,0,0,0,0,0.068989307,0,0.218874491,0.002440413,0.002879908,0.000808682,0.000842687,0.003323198,0.276212775,0.004235386,0.170382836,0.00507524,0.298962564,0.003566503,0.267447654,0,0.098887071,0.0009955,0.003885457,0.01209263,0,0.047599215,0.001457598,0,0.06207725,0.006769392,0,0.095539596,0,0,0.181771429,0.001916058,0.000972952,0,0.000774383,0,0,0,0.126358352,0.001066587,0,0.364848485,0,0.00086835,0.101522843,0,0,0.029754091,0,0.010867625,0.085336626,0,0,0.046059275,0,0,0.007191658,0.000970497,0.004761322,0.001041515,0,0,0,0,0.002194811,0.00139695,0,0,0,0,0,0,0.006387491,0,0.00144959,0.012763475,0,0.081066214,0,0.000998313,0,0.052252064,0,0.001154721,0.003928841,0.000802768,0,0,0.005253756,0.009285434,0.004926776,0.018838068,0,0.001725253
hgcI clade,0.012491412,0.013828963,0.007964082,0.009588778,0.023392155,0.027394044,0.088610719,0.059525086,0.012253776,0.01097177,0.007015957,0.00445795,0.006912188,0.019193264,0.017837576,0.011930327,0.01023786,0.014093349,0,0.004405157,0.016533761,0.005413892,0.008014587,0.009778756,0.003504714,0.017607184,0.007797474,0.008903134,0.046809559,0.035517922,0.02537427,0.013024013,0.005930444,0.019317699,0.012306178,0.003130184,0.008057668,0.007185457,0.016780459,0.019823177,0.00785068,0.005226463,0.025996534,0.008242136,0.031725372,0.023039263,0.018599686,0.010112246,0.019108386,0.008231507,0.016094466,0.012620951,0.015225721,0.008337601,0.033287365,0.007118379,0.01005071,0.003595893,0.009955003,0.01165637,0.007773833,0.005401172,0.00099165,0.011660788,0.021719155,0.00403099,0.000846174,0.048860807,0.00323863,0.07804455,0.016004519,0.006206829,0.009580288,0.014594279,0.00786215,0.021682735,0.013866356,0.005792132,0.01850601,0.008714369,0.003199761,0.010842369,0.006060606,0.001881202,0.026918835,0.005118799,0.011601032,0.028108311,0.009626324,0.029531307,0.018630214,0.004539182,0.019413706,0.029614872,0.001771511,0.032937197,0.010613978,0.003595829,0.01261646,0.029248119,0.038536047,0.073853296,0.064398135,0.013813808,0.010317894,0.028532549,0.027939009,0.01938555,0.020073872,0.018416772,0.028223673,0.023676812,0.019652028,0.005109993,0.012652533,0.040588534,0.007293414,0.019923295,0.002895222,0.027187385,0.023959508,0.013862362,0.013933884,0.015870039,0.015011374,0.010214986,0.007224911,0.045981816,0.028507535,0.035275222,0.021666013,0.049267758,0.050862784,0.031427246,0.031054561
Idiomarina,0.001040951,0.002765793,0.009955102,0.005479302,0,0,0.001121655,0.130311675,0,0.003291531,0,0,0,0,0.006370563,0.016702458,0.017063099,0.001281214,0.056377609,0.011747085,0.008902794,0.021655568,0.008014587,0,0.004380892,0.007336327,0.000866386,0.001780627,0,0.001420717,0.010149708,0.017908018,0.14571949,0.020605545,0.016051536,0.114251729,0.014875695,0.012933822,0.014682902,0.00892043,0.016682695,0.001045293,0.004332756,0.007326343,0.017082893,0.002879908,0.001617364,0.005056123,0.002492398,0.006402283,0.018635698,0.002103492,0.005921114,0.013101945,0.001188834,0.002033822,0.01005071,0.098887071,0.007964003,0.020722436,0.133882684,0.018003907,0.140814343,0.010203189,0.005847465,0.007255782,0.011000262,0.000669326,0.126306585,0.002167904,0.017887404,0.009753589,0.006706201,0.006810664,0.023586451,0.011615751,0.004853225,0.020851675,0.012954207,0.04792903,0.54182621,0.023352794,0.046060606,0.012227814,0.015630292,0.02985966,0.00892387,0.00749555,0.032379452,0.004662838,0.044246757,0.439392839,0.019413706,0.004038392,0.046059275,0.002670584,0.011430438,0.000898957,0.008734472,0.029928308,0.010415148,0.043520692,0.002575925,0.010130126,0.006190737,0.008779246,0.004889327,0.022257483,0.022482736,0.011254694,0.024695714,0.011838406,0.005240541,0.024272465,0.002811674,0.004348771,0.003646707,0.000996165,0.003860296,0.003198516,0.001996626,0,0.006966942,0.002885462,0.009237769,0.006286145,0.003211072,0.00836033,0.002534003,0.00225161,0.009285434,0,0.003767614,0.002993071,0.006901014
Leeuwenhoekiella,0,0,0.018914695,0.001369825,0.000731005,0.000782687,0.006729928,0.004290096,0,0.01097177,0,0.001485983,0.001382438,0.003095688,0.001274113,0.002386065,0.00341262,0.008968495,0.026887783,0.024962556,0.006359139,0.016241676,0.00601094,0.004889378,0.14807416,0.014672653,0.033789052,0.00534188,0,0,0.015224562,0,0.1872326,0.034771858,0,0.109556453,0,0,0,0,0,0.412890547,0.011915078,0.313201154,0.001626942,0.031678986,0.002426046,0.000842687,0.001661599,0.394197702,0.029647701,0.250315524,0.016917468,0.387102922,0.001188834,0.681330527,0.002741103,2.205181683,0.225978577,0.001295152,0.002591278,0,0.030741159,0.008745591,0,0.02499214,0.007615566,0.004015957,0.042102195,0.003251856,0.003765769,0.025714007,0.008622259,0,0,0.003871917,0.004853225,0.002316853,0.0009253,0.122001168,0.036263959,0.000834028,1.506666667,0.22480365,0.00086835,0.130529369,0.045511739,0,0.179399667,0,0,0.207894546,0,0,0.347216071,0,0.006531679,0.023372887,0.002911491,0.001360378,0,0,0,0.004604603,0.001031789,0,0,0.000717983,0.00160591,0.002046308,0,0,0.010481082,0.011497483,0,0,0.018233535,0.004980824,0.01447611,0,0,0,0,0,0,0.003928841,0,0,0.004434506,0.00675483,0.010317149,0.007390164,0.00565142,0,0.001725253
Leptospirillum,0,0.019360549,0.003982041,0.004109476,0.000731005,0,0.004486619,0.009652717,0.003676133,0.007680239,0.007015957,0.001485983,0.004147313,0.00742965,0.00509645,0.002386065,0.00227508,0.006406068,0,0.002936771,0.001271828,0.006767365,0,0,0.006133249,0.001467265,0.006931088,0.014245014,0.125646711,0.122181653,0.119259071,0.004884005,0.005083238,0.000643923,0.002140205,0.001565092,0.005578386,0.010059639,0.012585344,0.010902747,0.014720025,0.00836234,0.060658579,0.003663171,0.008134711,0.028799078,0.001617364,0.001685374,0.001661599,0.004573059,0,0.005258729,0.00253762,0.00595543,0.064197061,0.011186024,0,0.004494867,0,0.022017588,0.024185259,0.001800391,0.057515718,0.001457598,0.002506056,0.049984279,0.154003672,0.001338652,0.015383494,0.02601485,0.016004519,0.005320139,0.000958029,0,0,0.016262051,0.005546542,0.034752792,0,0.008714369,0,0.008340284,0.001212121,0.001881202,0,0.092991511,0.001784774,0.00749555,0.162772381,0.003885698,0.004657553,0.203355363,0.001294247,0.002692261,0.18778012,0.005341167,0,0.192376843,0.000970497,0.000680189,0.072906035,0.001318809,0.06697406,0,0.001031789,0.031824766,0.085213978,0.0215395,0.022482736,0.023532541,0,0.02071721,0.001310135,0.118807328,0.068886015,0.020294267,0.215155714,0.006973153,0.017371332,0.028786643,0.018967944,0.004620787,0.001741735,0.012984577,0.003464163,0.002357305,0.010435983,0,0,0,0.010317149,0,0.013186648,0.011224016,0.017252534
Litoricola,0.024982824,0.009680274,0,0.034245637,0.016082106,0.12366454,0.048231151,0.031103198,0.000612689,0,0.002338652,0.002971967,0.004147313,0.003714825,0.077720867,0.001193033,0.048914218,0.01793699,0,0.013215471,0.029252038,0.016241676,0.048087519,0.024446889,0.001752357,0.036681633,0.000866386,0.040954416,0.009854644,0.045462941,0.050748541,0.032560033,0,0.027688702,0.035848431,0,0.029131569,0.028741827,0.028317025,0.03469056,0.036309395,0.003135878,0.046577123,0.000915793,0.080533637,0.060478065,0.048520921,0.046347794,0.039047572,0,0.034730164,0.009465713,0.032989063,0.001191086,0.023776689,0,0.034720636,0,0.017919006,0.019427284,0.020730222,0.02700586,0,0.043727954,0.027566619,0,0,0.070279243,0,0.037938323,0.022594615,0,0.027782834,0.019459039,0.023586451,0.046463004,0.029812666,0.033594365,0.040713222,0.002614311,0.027731263,0.023352794,0.002424242,0.025396228,0.045154175,0.000853133,0.056220384,0.055279678,0.024503369,0.039634123,0.025616544,0.001815673,0.037533165,0.07403718,0.003543021,0.113054702,0.037557152,0.001797914,0.073757764,0.014283965,0.06978149,0.040883074,0.064398135,0.01657657,0.030953683,0.065844344,0.057973444,0.015795633,0.024891601,0.019439926,0.035279591,0.028609481,0.03013311,0,0.018275881,0.065231572,0,0.023907954,0,0.030385901,0.04891733,0.036966299,0.015675619,0.031740078,0.030022748,0.016501132,0.024083038,0.025080991,0.041177551,0.035275222,0.035078307,0.048036064,0.026373295,0.072581973,0.063834376
Loktanella,0.012491412,0.017977652,0,0.002739651,0.02266115,0.038351661,0.037014604,0.045046011,0.079649542,0,0.049891253,0.208037685,0.370493254,0.472401944,0.031852815,0,0.019338179,0.003843641,0.000867348,0.002936771,0.017805588,0.010827784,0.010018233,0.007334067,0.003504714,0.017607184,0.001732772,0.024928775,0.330130574,0.046883657,0.035523979,0.030932031,0.000847206,0.012234543,0.017121639,0,0.013636054,0.012933822,0.017829238,0.011893906,0.020608035,0.003135878,0.04007799,0.000915793,0.042300496,0.025919171,0.02830387,0.014325682,0.01329279,0.002743836,0.014400312,0.003155238,0.011842228,0.004764344,0.026154358,0.006101467,0.007309608,0.00539384,0.014932505,0.014246675,0.016411426,0.008101758,0.001983301,0.021863977,0.019213098,0,0.000846174,0.054215416,0.001619315,0.035770419,0.017887404,0.00088669,0.013412403,0.017513135,0.011793225,0.016262051,0.023572805,0.011584264,0.012028906,0.002614311,0.01066587,0.008340284,0,0.006584207,0.01823534,0,0.01517058,0.027171367,0.012251685,0.016319933,0.018630214,0.001815673,0.012942471,0.029614872,0.001771511,0.041839142,0.022860875,0.003595829,0.018439441,0.026527364,0.044785136,0.043520692,0.091445352,0.010130126,0.008254315,0.040604012,0.03073291,0.0258474,0.018467962,0.017393618,0.003527959,0.016771075,0.009170946,0,0.008435022,0.018844676,0,0.028888778,0.000965074,0.036782933,0.036937575,0.023103937,0,0.014427308,0.015011374,0.003928841,0.010435983,0.052252064,0.028507535,0.027769855,0.031983162,0.05912131,0.048978977,0.042651262,0.039680828
Magnetospira,0.003122853,0.013828964,0.003982041,0.083559355,0.00292402,0,0.004486619,0.013942813,0,0,0,0,0,0,0.059883291,0.008351228,0.086453037,0.09352859,0,0.089571525,0.057232249,0.010827784,0.16029173,0.151570713,0.001752357,0.09683951,0.00433193,0.129985755,0.019709288,0.04120079,0.050748541,0.113960114,0.001694412,0.108823037,0.085608192,0,0.167971389,0.034490192,0.049292599,0.017840859,0.016682695,0.002090585,0.058492201,0.005494757,0.028471488,0.060478065,0.052564331,0.059830788,0.098034329,0.002743836,0.121132034,0.010517459,0.157332453,0.008337601,0.112939274,0.002033822,0.144364749,0,0.152311552,0.020722436,0.002591278,0.009902149,0.017849706,0.087455907,0,0.012899169,0.011000262,0.017402479,0,0.050945748,0.011297307,0.00177338,0.068020042,0.002918856,0.003931075,0.03871917,0.026346076,0.013901117,0.004626502,0.010457243,0.099192594,0.044203503,0.008484848,0.074307482,0.003473399,0,0.091915866,0.008432493,0.006125843,0.027199888,0,0.001815673,0.003882741,0,0.003543021,0.01958428,0,0.011686444,0.062111802,0.010202832,0.123940259,0.003956427,0.016743515,0.000920921,0.117623995,0.042798824,0.067752097,0,0,0.006138924,0.068795202,0.002959602,0.058956084,0.005109993,0.063262667,0.004348771,0.005470061,0.051800568,0.008685666,0.00799629,0.004991564,0.063150761,0.067927683,0.030297346,0.105079618,0.222372391,0.198283682,0.005225206,0.06398358,0.027019319,0.24967501,0.027097267,0.032024715,0.144415678,0.175113219
marine group,0.172797868,0.356787255,0.00099551,0.008218953,0.476615155,0.088443627,0.189559639,0.145863275,0.007352265,0,0.001559102,0.001485984,0.017971688,0.022288952,0.030578702,0.009544262,0.026163419,0.024343058,0,0.004405157,0.007630966,0.012181257,0.004007293,0.009778756,0,0.017607184,0.00433193,0.007122507,0.362158167,0.10513305,0.048211114,0.004884005,0,0.00193177,0.000535051,0,0.004958565,0.028741827,0.058731607,0.003964635,0.02747738,0.00418117,0.093154246,0.000915793,0.304238185,0.126715945,0.05256433,0.048875855,0.010800392,0,0.003388309,0.001051746,0.001691747,0,0.115316943,0,0.000913701,0,0,0.012951522,0.018138944,0.029706446,0.00099165,0.03789756,0.023389859,0.029829328,0.003384696,0.313913952,0.001619315,0.288331256,0.112973074,0.00266007,0.013412403,0.000972952,0.019655376,0.001548767,0,0.001158426,0,0,0.002133174,0.038365304,0.002424242,0.003762404,0.007815146,0.001706266,0.014278193,0.042162466,0.014877046,0.026422748,0.013972661,0.001815673,0.046592895,0.053845222,0.001771511,0.072105755,0.034291313,0.001797914,0.037849379,0.457086887,0.159351761,0.167488724,0.211225883,0,0,0.333611342,0.354126941,0.0301553,0.048177292,0.050134545,0,0.028609481,0.001310135,0,0.101220267,0.015945495,0.005470061,0.00199233,0,0.009595548,0.017969631,0.003080525,0,0.010099116,0.023094421,0.001571536,0.038532861,0.372034695,0.153307191,0.39703388,0.086664053,0.188449174,0.165774998,0.114484967,0.105240457
Marine Group I(undef),0,0,14.44087167,0.038355112,0,0,0,0,0.000612689,5.989489047,0.011693263,0,0,0,0.0101929,13.63278454,3.073632962,0.001281214,14.67465783,0.580012334,0.002543655,5.637215095,0.25646677,0.063561912,7.374794101,1.169410452,11.38604425,1.426282051,0.165065287,0.510037368,0.575995939,0.423280424,14.46943703,0.588545889,0.115036008,14.42701975,0.361355425,0.03161601,0.019926796,0.068389961,0.04317874,13.40796722,1.174176778,11.76335913,0.074025868,2.589997124,0.505426256,0.288199008,1.919146601,13.80240726,1.83646328,7.122423223,4.341022317,11.4820682,1.654857576,13.29916512,0.381013295,12.70519067,0.453948153,0.040149719,0.001727519,0,4.814462227,1.008658135,0.000835352,5.548254984,0.575398333,0,16.65708572,0.01517533,0,9.13999947,0.963776934,0.23545437,0.263382035,0.04104232,0.065865192,0.069505584,0,12.72820754,0.042663481,0.000834028,13.86060606,0.007524808,0,11.49085014,0.003569548,0.002810831,7.921589219,0.065279732,0,7.694821705,0,0,18.85064394,0.016023502,0,2.840704781,0.095108696,0,1.05922053,0.079128536,0.095309242,0,0.002063579,0.01536368,0.697776751,0.000717983,0,0.004092616,0.481566415,0.000986534,0.547636516,0.445846853,0.007029185,0.013046314,1.281817521,0.404442895,2.921278913,0,0.04791902,0.271086193,5.345386139,0.212081428,0.0219397,3.075496606,0.032913486,0,0,0.007505366,0.884179685,0.01847541,0.241127271,0.165367175,0.006038387
Marinicella,0.629775363,1.171313199,0.219012253,0.579436179,0.192985278,0.53379251,0.558584024,0.422574488,0.001225378,0.059247556,0.04677305,0.00445795,0.059444813,0.089155806,0.710954821,0.094249583,0.476629241,0.939129546,0.058979653,0.411147984,0.805066959,0.40062801,0.573042937,0.664955384,0.042056567,0.268509553,0.120427648,0.389957263,0.852426706,0.752979954,0.690180157,0.695156695,0.077942982,0.516426482,0.828794316,0.053213134,0.717132461,0.701300568,0.913486247,0.544146215,0.926380245,0.165156218,0.602253033,0.072347636,1.155942407,0.661418834,0.882272072,0.888192268,0.724457073,0.093290408,0.799640839,0.14093395,0.517674524,0.104815561,0.320985308,0.112877147,0.51258623,0.120462431,0.47584916,0.497338461,0.494934053,0.598629903,0.053549116,0.593242574,0.67997661,0.048371882,0.005077044,1.277743568,0.17164741,1.087203945,0.771041234,0.145417144,0.390875735,0.448530844,0.518901918,0.847949821,0.55534756,0.362587462,0.333108177,0.154244335,0.278379214,0.80150125,0.104242422,0.50510276,0.528824862,0.458132492,0.800471179,0.749554952,0.35004813,0.738282676,0.609363234,0.155240031,0.638063806,0.749794714,0.27812716,0.727288912,0.080013064,0.267889248,0.723020187,0.869961501,1.081092339,1.504760901,1.313721955,0.206286202,0.445733035,1.16983451,0.933861382,0.508332197,0.939457202,1.177650224,0.525665903,0.687614068,0.889581805,0.002554996,0.700106842,1.364064651,0.001823354,0.76505454,0.016406258,1.050712469,1.203965299,0.616104984,0.228167344,0.872852136,1.39490306,0.476175511,0.956899389,0.606123942,1.032606286,0.898392351,0.784103337,1.337619628,1.932785775,1.033357778,0.988570197
Marinoscillum,0.765098994,0.518586128,0.098555513,0.601353385,0.582610858,0.640237937,0.326401507,0.25472447,0.092516007,0.166770899,0.116932624,0.112934743,0.078798939,0.07058168,0.261193078,0.082319256,0.386763584,0.285710625,0.054642913,0.356817716,0.469304437,0.240918194,0.903644635,0.359369271,0.047313635,0.391759841,0.140354527,0.478988604,0.39418576,0.787077159,0.578533364,0.807488808,0.142330664,0.808767659,0.784385064,0.092340438,0.681182865,1.053387943,0.449926061,1.134876899,0.615297048,0.15261271,0.437608318,0.144695271,0.88098918,0.68157819,0.572546862,0.601678633,0.79922902,0.183836981,0.981762427,0.335506943,0.969370924,0.164369858,0.580151218,0.304056457,1.752478414,0.186986461,1.956158165,1.188949762,1.014917125,0.659843184,0.039666011,0.679240885,1.18118787,0.045953288,0.045693397,0.416990174,0.216178579,0.547395804,0.529090567,0.17999805,0.654333644,2.183304146,1.65236192,1.194873582,1.122481522,2.530003243,1.415709751,0.368617815,0.387171089,0.735613011,0.08,0.805154496,1.021179044,0.436804163,0.764775698,1.370748616,0.680843616,1.750895655,0.824386949,0.21152589,0.775253996,0.733641149,0.278127161,0.585747986,1.580666232,0.551959725,0.625,0.659102964,1.086299916,0.571044231,0.423739728,0.454013833,0.572643134,0.536631403,0.706856931,0.322374515,0.309137625,0.370381738,0.462162638,0.31569082,0.945917619,0.005109992,0.455491199,0.314561135,0.014586828,0.314788067,0.00965074,0.262278304,0.276532659,0.696198635,0.437175601,0.520825819,0.394914609,0.399955998,0.268927262,0.397115684,0.48906261,0.115582642,0.421971402,0.272204363,0.244894885,0.835815089,1.048091439
Massilia,0.033310432,0.052550061,0,0.021917208,0.046053305,0.027394044,0.015703165,0.032711984,0,0,0,0,0,0,0.024208139,0.001193033,0.0056877,0.030749126,0.001734696,0.008810314,0.022892899,0.024362514,0.066120339,0.029336267,0.000876178,0.016139918,0,0.016025641,0,0.012786452,0.010149708,0.01953602,0,0.037347551,0.028892765,0,0.01983426,0.025867644,0.018878017,0.032708242,0.032384055,0.005226463,0.0097487,0,0.015455951,0.009599693,0.037199372,0.026965989,0.029077979,0,0.021176929,0.002103492,0.015225721,0,0.004755338,0,0.023756225,0,0.022896508,0.02331274,0.007773833,0.0387084,0,0.034982363,0.037590845,0.000806198,0,0.006693261,0,0.030350659,0.037657692,0,0.011496345,0.08561977,0.027517526,0.024780269,0.031199301,0.015059543,0.046265025,0.005228621,0.017065392,0.043369475,0,0.038564643,0.046022525,0,0.034803095,0.055279678,0.02712873,0.027199888,0.074520854,0.001815673,0.049181389,0.043076178,0,0.030266613,0.108589157,0.000898957,0.022321429,0.037410385,0.008332118,0.013188089,0.006439814,0.051571551,0.058811998,0.018655897,0.023748158,0.083286066,0.076280713,0.097199628,0.029987652,0.069057367,0.022272299,0,0.004217511,0.037689353,0,0.023907954,0,0.043179964,0.031946011,0.073932598,0.003483471,0.050495578,0.048498285,0.022001509,0.047363309,0.038666527,0.026607033,0.023266636,0.006190289,0.023402185,0.024489488,0.031427246,0.032779815
Mesonia,0,0.001382896,0.026878777,0,0.000731005,0.006261496,0.017946475,0.004826358,0,0.003291531,0,0.000742992,0.001382438,0.001238275,0,0.014316392,0,0,0.010408174,0.013215471,0.01144645,0.056845866,0.01202188,0,0.028913889,0.001467265,0.000866386,0,0,0,0.010149708,0,0.109289617,0.012234543,0,0.082949886,0.001859462,0,0,0.000991159,0,0.31463305,0,0.048537021,0.002440413,0.010559662,0.000808682,0.009269559,0,0.0695105,0.001694154,0.085191418,0,0.05836321,0,0.282701323,0,0.261601251,0.062716521,0.001295152,0.029367815,0.003600781,0.019833006,0.002915197,0.002506056,0.004837188,0,0.000669326,0.008096576,0.002167904,0,0.00266007,0.003832115,0.008756567,0.014413942,0.007743834,0.004159907,0.006950558,0,0.172544509,0.043730068,0.007506255,0.256969697,0.095000705,0,0.04095039,0.013385806,0.002810831,0.034129693,0.005439978,0.002328777,0.085336626,0.007765482,0.001346131,0.040744743,0.007121556,0.00081646,0.003595829,0.013586957,0.009522643,0.003124544,0.01186928,0,0,0.002063579,0.002194811,0,0,0,0,0,0.010851872,0.006550676,0.067707402,0,0,0.069287433,0,0.077205918,0,0.002994939,0,0.001741735,0.001442731,0,0,0,0,0,0.001501073,0,0.001231694,0,0.001496536,0.003450507
